XCoord,YCoord,FID,OBJECTID,ED_ID,PD_NUMBER,PD_LABEL,ED_NAME_EN,ED_NAME_FR,SHAPE_LENG,SHAPE_AREA
1130178.91946293,5404283.42505406,3400,41260,91.000000,21.000000,021,Sarnia—Lambton,Sarnia—Lambton,7478.102154,1730433.203220
1136053.02649242,5408975.28579577,3401,41261,91.000000,4.000000,004,Sarnia—Lambton,Sarnia—Lambton,20037.198217,8282316.063720
1149445.11426767,5403505.67053130,3402,41262,91.000000,19.000000,019,Sarnia—Lambton,Sarnia—Lambton,36340.791987,65622176.158400
1158721.39516774,5403779.36770814,3403,41263,91.000000,20.000000,020,Sarnia—Lambton,Sarnia—Lambton,32678.942551,60928674.820100
1134261.94564469,5405614.70806081,3404,41264,91.000000,411.000000,411,Sarnia—Lambton,Sarnia—Lambton,806.054580,27574.604905
1131900.40228394,5403414.23041758,3405,41265,91.000000,28.000000,028,Sarnia—Lambton,Sarnia—Lambton,7763.404361,1581477.166500
1140508.84606418,5403890.06794054,3406,41266,91.000000,18.000000,018,Sarnia—Lambton,Sarnia—Lambton,32703.464360,51653380.070600
1138957.43440570,5408821.82962769,3407,41267,91.000000,5.000000,005,Sarnia—Lambton,Sarnia—Lambton,25159.994566,20089761.706700
1129880.84752428,5401266.71215025,3408,41268,91.000000,27.000000,027,Sarnia—Lambton,Sarnia—Lambton,26944.671591,17114985.312300
1130321.54909791,5407446.39159976,3409,41269,91.000000,1.000000,001,Sarnia—Lambton,Sarnia—Lambton,10824.129528,3841795.095880
1134395.67048283,5405612.18425032,3410,41270,91.000000,17.000000,017,Sarnia—Lambton,Sarnia—Lambton,10023.279937,2664255.181540
1136923.54796319,5396632.32801035,3411,41271,91.000000,31.000000,031,Sarnia—Lambton,Sarnia—Lambton,68515.551637,112481742.911000
1133212.08799421,5407779.78636153,3412,41272,91.000000,9.000000,009,Sarnia—Lambton,Sarnia—Lambton,7594.706239,1403732.372010
1132373.83633607,5404245.24474628,3413,41273,91.000000,23.000000,023,Sarnia—Lambton,Sarnia—Lambton,6097.119230,1227068.716240
1149509.68057509,5393871.56923439,3414,41274,91.000000,36.000000,036,Sarnia—Lambton,Sarnia—Lambton,33559.250415,38132617.628000
1129907.41008270,5407666.44885079,3415,41275,91.000000,400.000000,400,Sarnia—Lambton,Sarnia—Lambton,935.275946,50037.398908
1133620.45160206,5407833.78132003,3416,41276,91.000000,700.000000,700,Sarnia—Lambton,Sarnia—Lambton,395.903461,8551.724374
1151773.81015371,5394350.70960722,3417,41277,91.000000,715.000000,715,Sarnia—Lambton,Sarnia—Lambton,441.432975,12128.428705
1152658.64070994,5394319.94599958,3418,41278,91.000000,716.000000,716,Sarnia—Lambton,Sarnia—Lambton,654.959062,21251.639005
1376491.31391708,5508253.85925458,3419,41279,93.000000,4.000000,004,Scarborough—Agincourt,Scarborough—Agincourt,948.214364,52801.722492
1378189.26576566,5508109.19427360,3420,41280,93.000000,401.000000,401,Scarborough—Agincourt,Scarborough—Agincourt,253.458831,4025.205959
1378977.01290658,5505377.39321830,3421,41281,93.000000,23.000000,023,Scarborough—Agincourt,Scarborough—Agincourt,653.090225,22094.882448
1378200.27728946,5508318.71114367,3422,41282,93.000000,402.000000,402,Scarborough—Agincourt,Scarborough—Agincourt,444.601187,12274.127656
1377752.47399964,5504378.53139435,3423,41283,93.000000,409.000000,409,Scarborough—Agincourt,Scarborough—Agincourt,570.775327,19863.134301
1380032.49660951,5504808.67921248,3424,41284,93.000000,28.000000,028,Scarborough—Agincourt,Scarborough—Agincourt,3577.568140,794298.789051
1377096.48595593,5504013.52024310,3425,41285,93.000000,19.000000,019,Scarborough—Agincourt,Scarborough—Agincourt,6101.023889,784738.876562
1376517.74110511,5506856.58066786,3426,41286,93.000000,10.000000,010,Scarborough—Agincourt,Scarborough—Agincourt,4471.759996,910165.428100
1378499.21825931,5506437.84525431,3427,41287,93.000000,17.000000,017,Scarborough—Agincourt,Scarborough—Agincourt,3734.555699,861551.096212
1377483.07860237,5508906.97967323,3428,41288,93.000000,6.000000,006,Scarborough—Agincourt,Scarborough—Agincourt,3934.607662,795849.874878
1378457.24040888,5507649.74340669,3429,41289,93.000000,13.000000,013,Scarborough—Agincourt,Scarborough—Agincourt,6139.393914,1983691.316570
1377115.78134811,5506383.88985354,3430,41290,93.000000,406.000000,406,Scarborough—Agincourt,Scarborough—Agincourt,546.627380,18527.343360
1377031.94599745,5504224.53010084,3431,41291,93.000000,408.000000,408,Scarborough—Agincourt,Scarborough—Agincourt,455.116376,8770.630827
1379209.73623139,5504953.30971539,3432,41292,93.000000,410.000000,410,Scarborough—Agincourt,Scarborough—Agincourt,365.359387,7806.816764
1379226.67568521,5506886.65465769,3433,41293,93.000000,18.000000,018,Scarborough—Agincourt,Scarborough—Agincourt,3227.727639,633871.869933
1377785.24414124,5503832.02935946,3434,41294,93.000000,25.000000,025,Scarborough—Agincourt,Scarborough—Agincourt,3990.082620,615875.109407
1378298.09713719,5508359.33145174,3435,41295,93.000000,701.000000,701,Scarborough—Agincourt,Scarborough—Agincourt,405.302044,10267.553037
1379259.01321087,5504509.20618879,3436,41296,93.000000,27.000000,027,Scarborough—Agincourt,Scarborough—Agincourt,3816.214735,796970.046519
1378013.21237185,5508714.59743675,3437,41297,93.000000,7.000000,007,Scarborough—Agincourt,Scarborough—Agincourt,8694.081180,1725901.297380
1376744.99576209,5508404.38485707,3438,41298,93.000000,5.000000,005,Scarborough—Agincourt,Scarborough—Agincourt,5216.073954,924419.308916
1378930.08848377,5505143.98615949,3439,41299,93.000000,703.000000,703,Scarborough—Agincourt,Scarborough—Agincourt,551.701628,18654.179194
1378983.62153242,5505003.15074785,3440,41300,93.000000,702.000000,702,Scarborough—Agincourt,Scarborough—Agincourt,515.628091,16450.218466
1379658.70979933,5506032.53892503,3441,41301,93.000000,24.000000,024,Scarborough—Agincourt,Scarborough—Agincourt,4397.045673,759451.474849
1377719.80610610,5506078.21677628,3442,41302,93.000000,16.000000,016,Scarborough—Agincourt,Scarborough—Agincourt,4116.129376,924992.549241
1376997.64413412,5505662.60099543,3443,41303,93.000000,15.000000,015,Scarborough—Agincourt,Scarborough—Agincourt,4545.919657,1117573.085520
1375644.36551998,5507936.20639677,3444,41304,93.000000,1.000000,001,Scarborough—Agincourt,Scarborough—Agincourt,4702.067891,1213975.143060
1379095.99813102,5505565.94943022,3445,41305,93.000000,22.000000,022,Scarborough—Agincourt,Scarborough—Agincourt,5259.503090,1099187.276440
1376220.19813422,5508419.44577109,3446,41306,93.000000,3.000000,003,Scarborough—Agincourt,Scarborough—Agincourt,946.659588,56326.379286
1376397.57156299,5506283.13161887,3447,41307,93.000000,9.000000,009,Scarborough—Agincourt,Scarborough—Agincourt,919.113337,48901.318534
1377959.07850105,5506907.94702396,3448,41308,93.000000,405.000000,405,Scarborough—Agincourt,Scarborough—Agincourt,815.507859,38634.144303
1378484.93001661,5504212.07011390,3449,41309,93.000000,26.000000,026,Scarborough—Agincourt,Scarborough—Agincourt,3598.831359,807267.764495
1377303.11715117,5507167.10563015,3450,41310,93.000000,12.000000,012,Scarborough—Agincourt,Scarborough—Agincourt,4319.219182,869974.369235
1377063.69545577,5506844.66654504,3451,41311,93.000000,11.000000,011,Scarborough—Agincourt,Scarborough—Agincourt,843.121173,43248.596510
1377179.28208023,5506689.01993035,3452,41312,93.000000,404.000000,404,Scarborough—Agincourt,Scarborough—Agincourt,764.550150,30315.325766
1376813.21263417,5506553.26680574,3453,41313,93.000000,403.000000,403,Scarborough—Agincourt,Scarborough—Agincourt,530.004744,14734.464146
1377402.18096983,5504710.69068489,3454,41314,93.000000,20.000000,020,Scarborough—Agincourt,Scarborough—Agincourt,3108.436613,617939.883001
1376215.24234728,5508167.57524947,3455,41315,93.000000,2.000000,002,Scarborough—Agincourt,Scarborough—Agincourt,4448.442327,549761.865205
1375900.40822459,5506627.35740427,3456,41316,93.000000,8.000000,008,Scarborough—Agincourt,Scarborough—Agincourt,3363.529395,530237.209964
1376423.29942978,5505386.22093192,3457,41317,93.000000,14.000000,014,Scarborough—Agincourt,Scarborough—Agincourt,3883.267944,691043.236480
1376653.02062575,5504438.19425400,3458,41318,93.000000,407.000000,407,Scarborough—Agincourt,Scarborough—Agincourt,714.231162,31642.190287
1378212.19625597,5505125.23766907,3459,41319,93.000000,21.000000,021,Scarborough—Agincourt,Scarborough—Agincourt,4220.541206,924099.532630
1376269.04765115,5508236.64404965,3460,41320,93.000000,400.000000,400,Scarborough—Agincourt,Scarborough—Agincourt,655.568912,24456.371248
1375467.22738429,5507334.84068961,3461,41321,93.000000,700.000000,700,Scarborough—Agincourt,Scarborough—Agincourt,848.960470,35235.758665
1384390.57147313,5500746.59529380,3462,41322,94.000000,425.000000,425,Scarborough Centre,Scarborough-Centre,865.609624,42573.847298
1379647.54356830,5503675.14775578,3463,41323,94.000000,403.000000,403,Scarborough Centre,Scarborough-Centre,434.701719,10967.043637
1379878.83205478,5503424.91089475,3464,41324,94.000000,405.000000,405,Scarborough Centre,Scarborough-Centre,559.215657,16076.682275
1380561.40691396,5499782.37620169,3465,41325,94.000000,23.000000,023,Scarborough Centre,Scarborough-Centre,5660.282917,1768442.896930
1380419.86427359,5503385.14603539,3466,41326,94.000000,701.000000,701,Scarborough Centre,Scarborough-Centre,511.965055,11780.127890
1377961.32021811,5502588.28718399,3467,41327,94.000000,6.000000,006,Scarborough Centre,Scarborough-Centre,3479.012089,540415.329228
1380844.91371499,5501360.32888792,3468,41328,94.000000,703.000000,703,Scarborough Centre,Scarborough-Centre,414.138128,9660.942067
1379354.39499561,5501134.35458473,3469,41329,94.000000,10.000000,010,Scarborough Centre,Scarborough-Centre,1716.810969,164511.375863
1382127.26885811,5504170.72324885,3470,41330,94.000000,418.000000,418,Scarborough Centre,Scarborough-Centre,215.515736,2277.853872
1381982.03100298,5504234.10316876,3471,41331,94.000000,414.000000,414,Scarborough Centre,Scarborough-Centre,325.835892,5554.698348
1383789.56133179,5500591.79207165,3472,41332,94.000000,422.000000,422,Scarborough Centre,Scarborough-Centre,550.437024,18667.355055
1382008.55925309,5500216.83468388,3473,41333,94.000000,33.000000,033,Scarborough Centre,Scarborough-Centre,4322.741231,461025.014272
1382931.92309703,5502147.97853473,3474,41334,94.000000,707.000000,707,Scarborough Centre,Scarborough-Centre,407.815739,6594.028139
1382739.84488400,5502283.53082397,3475,41335,94.000000,706.000000,706,Scarborough Centre,Scarborough-Centre,310.692130,5229.135070
1382281.11215601,5504167.98330380,3476,41336,94.000000,421.000000,421,Scarborough Centre,Scarborough-Centre,373.874829,8657.214490
1378032.06559888,5502005.48815293,3477,41337,94.000000,7.000000,007,Scarborough Centre,Scarborough-Centre,4353.992328,734711.106907
1383058.30260518,5502256.80987697,3478,41338,94.000000,38.000000,038,Scarborough Centre,Scarborough-Centre,3903.665136,261360.060286
1381248.71036806,5501526.33267581,3479,41339,94.000000,409.000000,409,Scarborough Centre,Scarborough-Centre,597.782935,22172.331464
1379736.91885999,5503919.31901548,3480,41340,94.000000,401.000000,401,Scarborough Centre,Scarborough-Centre,406.362961,8674.884802
1379645.09558097,5503776.64274024,3481,41341,94.000000,402.000000,402,Scarborough Centre,Scarborough-Centre,543.539802,16084.235535
1384043.07398920,5500652.28581813,3482,41342,94.000000,423.000000,423,Scarborough Centre,Scarborough-Centre,391.005092,8225.814220
1379522.34848182,5503011.48665440,3483,41343,94.000000,406.000000,406,Scarborough Centre,Scarborough-Centre,628.413286,20639.486518
1381435.51344049,5501490.39022648,3484,41344,94.000000,410.000000,410,Scarborough Centre,Scarborough-Centre,529.244098,16438.908667
1384303.90007756,5500878.64463139,3485,41345,94.000000,424.000000,424,Scarborough Centre,Scarborough-Centre,583.299747,15553.833844
1381932.81319109,5499822.79676671,3486,41346,94.000000,411.000000,411,Scarborough Centre,Scarborough-Centre,887.436336,37253.696838
1383635.11713829,5500818.21796328,3487,41347,94.000000,44.000000,044,Scarborough Centre,Scarborough-Centre,5730.708968,671137.727849
1383789.91913205,5502153.29541512,3488,41348,94.000000,39.000000,039,Scarborough Centre,Scarborough-Centre,2314.912830,276856.372925
1382165.83983028,5504154.54511543,3489,41349,94.000000,420.000000,420,Scarborough Centre,Scarborough-Centre,267.421011,2360.020600
1379771.58965929,5503862.64212128,3490,41350,94.000000,16.000000,016,Scarborough Centre,Scarborough-Centre,4884.612740,690476.545141
1379392.83255099,5503061.13640600,3491,41351,94.000000,17.000000,017,Scarborough Centre,Scarborough-Centre,5261.187180,824896.384166
1378271.83059956,5503034.19414682,3492,41352,94.000000,5.000000,005,Scarborough Centre,Scarborough-Centre,1597.179110,129682.700728
1378367.58572515,5501087.45083385,3493,41353,94.000000,8.000000,008,Scarborough Centre,Scarborough-Centre,5562.388184,1068195.673000
1381450.24334358,5503220.89597847,3494,41354,94.000000,27.000000,027,Scarborough Centre,Scarborough-Centre,3390.373665,347559.103561
1380071.34615027,5501627.80779032,3495,41355,94.000000,20.000000,020,Scarborough Centre,Scarborough-Centre,4702.295984,1139638.078350
1383087.38273977,5500496.90714235,3496,41356,94.000000,43.000000,043,Scarborough Centre,Scarborough-Centre,2427.613580,257990.595496
1379948.80417579,5503613.92349023,3497,41357,94.000000,404.000000,404,Scarborough Centre,Scarborough-Centre,502.971747,13596.016266
1381699.28724655,5504062.28268112,3498,41358,94.000000,415.000000,415,Scarborough Centre,Scarborough-Centre,488.865993,14533.475564
1379183.08862215,5499179.96449636,3499,41359,94.000000,15.000000,015,Scarborough Centre,Scarborough-Centre,4995.971573,1056684.840110
1382535.35947506,5500442.93514634,3500,41360,94.000000,34.000000,034,Scarborough Centre,Scarborough-Centre,3471.785354,505893.718292
1382530.66480496,5502120.20743589,3501,41361,94.000000,705.000000,705,Scarborough Centre,Scarborough-Centre,1020.367303,40393.046807
1380232.90528520,5502863.17145747,3502,41362,94.000000,702.000000,702,Scarborough Centre,Scarborough-Centre,400.871096,9706.476717
1382687.66883276,5502220.42703147,3503,41363,94.000000,704.000000,704,Scarborough Centre,Scarborough-Centre,630.435137,19743.189611
1381385.34111771,5502220.58134708,3504,41364,94.000000,28.000000,028,Scarborough Centre,Scarborough-Centre,5022.734872,736809.303921
1381453.86285944,5501746.54557505,3505,41365,94.000000,408.000000,408,Scarborough Centre,Scarborough-Centre,594.988987,22041.905145
1381898.95099164,5504207.14348687,3506,41366,94.000000,413.000000,413,Scarborough Centre,Scarborough-Centre,360.141194,6280.181453
1382164.94117465,5504202.88049281,3507,41367,94.000000,419.000000,419,Scarborough Centre,Scarborough-Centre,224.236122,2916.984970
1380813.75460754,5504119.88489784,3508,41368,94.000000,24.000000,024,Scarborough Centre,Scarborough-Centre,5076.335944,913825.513054
1379225.37327741,5502281.72014845,3509,41369,94.000000,19.000000,019,Scarborough Centre,Scarborough-Centre,5473.415859,1070862.717440
1378410.10049461,5499924.26420811,3510,41370,94.000000,12.000000,012,Scarborough Centre,Scarborough-Centre,1632.099011,123619.901838
1380412.86267122,5502686.02948594,3511,41371,94.000000,18.000000,018,Scarborough Centre,Scarborough-Centre,7539.969639,1360737.361980
1382295.31317524,5501617.20879379,3512,41372,94.000000,32.000000,032,Scarborough Centre,Scarborough-Centre,1715.238058,145456.253352
1381758.83719286,5503900.56973745,3513,41373,94.000000,416.000000,416,Scarborough Centre,Scarborough-Centre,676.049852,25894.760151
1382007.09324175,5501064.09150906,3514,41374,94.000000,31.000000,031,Scarborough Centre,Scarborough-Centre,5190.260455,933639.859646
1380966.33337263,5502960.67588380,3515,41375,94.000000,26.000000,026,Scarborough Centre,Scarborough-Centre,3912.301935,494790.193259
1377610.50721293,5502851.88999766,3516,41376,94.000000,2.000000,002,Scarborough Centre,Scarborough-Centre,1443.766419,92715.597391
1382437.32474161,5503493.73689711,3517,41377,94.000000,36.000000,036,Scarborough Centre,Scarborough-Centre,2142.126652,188676.107448
1379939.37483793,5501087.82694381,3518,41378,94.000000,407.000000,407,Scarborough Centre,Scarborough-Centre,518.827808,13670.129571
1379431.57541950,5500288.42306785,3519,41379,94.000000,14.000000,014,Scarborough Centre,Scarborough-Centre,4538.175948,1022438.690920
1383158.19982791,5501753.34225974,3520,41380,94.000000,40.000000,040,Scarborough Centre,Scarborough-Centre,5651.324341,746142.614065
1378598.69558198,5503382.14831503,3521,41381,94.000000,4.000000,004,Scarborough Centre,Scarborough-Centre,4445.149061,724502.423490
1378627.81337232,5499999.22580417,3522,41382,94.000000,13.000000,013,Scarborough Centre,Scarborough-Centre,5678.446878,834304.848459
1377331.16577826,5502990.15320524,3523,41383,94.000000,1.000000,001,Scarborough Centre,Scarborough-Centre,2715.395997,252488.363272
1382840.43952815,5501250.31583642,3524,41384,94.000000,41.000000,041,Scarborough Centre,Scarborough-Centre,3832.644555,461779.122623
1378976.09221143,5501589.29461203,3525,41385,94.000000,9.000000,009,Scarborough Centre,Scarborough-Centre,3681.023153,576935.409763
1382002.97204267,5504321.58178541,3526,41386,94.000000,35.000000,035,Scarborough Centre,Scarborough-Centre,6261.840546,1009863.898680
1382391.20063081,5502894.52144503,3527,41387,94.000000,37.000000,037,Scarborough Centre,Scarborough-Centre,5001.771642,995162.057471
1377792.53201605,5503150.75300313,3528,41388,94.000000,3.000000,003,Scarborough Centre,Scarborough-Centre,2004.849578,211152.494501
1382255.54687714,5500000.75247625,3529,41389,94.000000,412.000000,412,Scarborough Centre,Scarborough-Centre,511.353614,13723.696178
1382386.63187327,5504265.93118845,3530,41390,94.000000,417.000000,417,Scarborough Centre,Scarborough-Centre,457.950305,12599.738845
1383980.70645373,5501340.49311120,3531,41391,94.000000,42.000000,042,Scarborough Centre,Scarborough-Centre,4407.272199,562460.841331
1381331.96022686,5503849.76754117,3532,41392,94.000000,25.000000,025,Scarborough Centre,Scarborough-Centre,4005.490054,584698.652053
1381344.99939130,5500448.85941198,3533,41393,94.000000,22.000000,022,Scarborough Centre,Scarborough-Centre,4597.241462,705163.123831
1380372.25490178,5500843.86552220,3534,41394,94.000000,21.000000,021,Scarborough Centre,Scarborough-Centre,5796.567269,1159320.855020
1381629.21563917,5501524.11846841,3535,41395,94.000000,30.000000,030,Scarborough Centre,Scarborough-Centre,3601.596851,308184.408616
1381911.29564284,5502510.87789637,3536,41396,94.000000,29.000000,029,Scarborough Centre,Scarborough-Centre,4760.291140,594113.280550
1378221.39369386,5500161.99377008,3537,41397,94.000000,11.000000,011,Scarborough Centre,Scarborough-Centre,924.973954,48290.202703
1379165.30073574,5500808.43694396,3538,41398,94.000000,400.000000,400,Scarborough Centre,Scarborough-Centre,284.370179,4911.446820
1378548.96288838,5500671.80030848,3539,41399,94.000000,700.000000,700,Scarborough Centre,Scarborough-Centre,385.995587,8912.497140
1386328.32093539,5505268.21309152,3540,41400,95.000000,408.000000,408,Scarborough—Guildwood,Scarborough—Guildwood,606.597704,20660.597999
1385886.99948652,5503321.04882416,3541,41401,95.000000,701.000000,701,Scarborough—Guildwood,Scarborough—Guildwood,345.967998,7186.289260
1387339.79350307,5501849.66338953,3542,41402,95.000000,47.000000,047,Scarborough—Guildwood,Scarborough—Guildwood,7044.029048,1662499.037680
1385315.02081378,5504541.13564975,3543,41403,95.000000,23.000000,023,Scarborough—Guildwood,Scarborough—Guildwood,3486.990315,501739.020899
1384782.90172554,5502300.28076999,3544,41404,95.000000,702.000000,702,Scarborough—Guildwood,Scarborough—Guildwood,481.333169,13661.844080
1386547.88539432,5501514.82808617,3545,41405,95.000000,704.000000,704,Scarborough—Guildwood,Scarborough—Guildwood,712.388314,30969.118470
1383638.70566273,5502730.43352447,3546,41406,95.000000,18.000000,018,Scarborough—Guildwood,Scarborough—Guildwood,5047.942223,642096.163212
1386475.87949584,5501881.78175847,3547,41407,95.000000,45.000000,045,Scarborough—Guildwood,Scarborough—Guildwood,675.253759,20071.112697
1386965.71082635,5504871.01237956,3548,41408,95.000000,26.000000,026,Scarborough—Guildwood,Scarborough—Guildwood,7363.617747,1609168.790290
1384751.57338022,5504015.03600716,3549,41409,95.000000,20.000000,020,Scarborough—Guildwood,Scarborough—Guildwood,3585.099099,686513.583042
1385459.35471883,5501356.32813890,3550,41410,95.000000,39.000000,039,Scarborough—Guildwood,Scarborough—Guildwood,4428.826384,790570.159321
1384027.19692534,5505104.98583261,3551,41411,95.000000,404.000000,404,Scarborough—Guildwood,Scarborough—Guildwood,441.943470,8735.644609
1384111.91872323,5503276.76956372,3552,41412,95.000000,19.000000,019,Scarborough—Guildwood,Scarborough—Guildwood,3769.449313,758676.517067
1385722.58465658,5502571.49314171,3553,41413,95.000000,33.000000,033,Scarborough—Guildwood,Scarborough—Guildwood,5669.943613,930061.818985
1385648.71192983,5500612.15446707,3554,41414,95.000000,703.000000,703,Scarborough—Guildwood,Scarborough—Guildwood,387.319514,9584.716260
1387545.82654262,5502731.85387094,3555,41415,95.000000,37.000000,037,Scarborough—Guildwood,Scarborough—Guildwood,5967.451926,1187149.452600
1386932.42665962,5503113.98452993,3556,41416,95.000000,36.000000,036,Scarborough—Guildwood,Scarborough—Guildwood,4476.614935,389912.670942
1383759.18070892,5504047.67513691,3557,41417,95.000000,14.000000,014,Scarborough—Guildwood,Scarborough—Guildwood,4268.625977,679279.145762
1386129.97882955,5504032.24605073,3558,41418,95.000000,24.000000,024,Scarborough—Guildwood,Scarborough—Guildwood,5853.552095,1301863.914990
1385958.81869211,5504995.56549164,3559,41419,95.000000,25.000000,025,Scarborough—Guildwood,Scarborough—Guildwood,3472.506532,481171.741942
1382918.13109972,5505098.48376702,3560,41420,95.000000,402.000000,402,Scarborough—Guildwood,Scarborough—Guildwood,354.937871,5949.842766
1386817.61335325,5505832.35647498,3561,41421,95.000000,406.000000,406,Scarborough—Guildwood,Scarborough—Guildwood,718.060570,28160.809029
1382976.67657870,5503070.09648091,3562,41422,95.000000,16.000000,016,Scarborough—Guildwood,Scarborough—Guildwood,2244.711862,158540.443019
1385837.08832537,5500356.51158773,3563,41423,95.000000,40.000000,040,Scarborough—Guildwood,Scarborough—Guildwood,4915.430424,819837.387137
1386719.76060427,5505968.24338127,3564,41424,95.000000,405.000000,405,Scarborough—Guildwood,Scarborough—Guildwood,577.097068,18321.909107
1382584.53815096,5504444.69192812,3565,41425,95.000000,2.000000,002,Scarborough—Guildwood,Scarborough—Guildwood,3713.292128,419883.209314
1382413.63500766,5505030.87878831,3566,41426,95.000000,3.000000,003,Scarborough—Guildwood,Scarborough—Guildwood,1365.381473,77524.178251
1382973.14812684,5505131.39617322,3567,41427,95.000000,403.000000,403,Scarborough—Guildwood,Scarborough—Guildwood,367.215583,5966.102546
1382624.55008153,5504230.68449018,3568,41428,95.000000,401.000000,401,Scarborough—Guildwood,Scarborough—Guildwood,300.437879,4935.943822
1382741.75727849,5505159.81147832,3569,41429,95.000000,6.000000,006,Scarborough—Guildwood,Scarborough—Guildwood,577.925341,20859.694260
1385162.98725555,5501652.09426734,3570,41430,95.000000,30.000000,030,Scarborough—Guildwood,Scarborough—Guildwood,661.635809,25489.911519
1385439.50640855,5503484.16815636,3571,41431,95.000000,22.000000,022,Scarborough—Guildwood,Scarborough—Guildwood,4265.333855,576140.446713
1386430.20247532,5502094.93845020,3572,41432,95.000000,409.000000,409,Scarborough—Guildwood,Scarborough—Guildwood,499.518343,14459.261314
1387788.66258657,5503376.27188825,3573,41433,95.000000,38.000000,038,Scarborough—Guildwood,Scarborough—Guildwood,3212.007403,448516.838965
1386956.03030995,5506019.93457032,3574,41434,95.000000,407.000000,407,Scarborough—Guildwood,Scarborough—Guildwood,727.001035,23192.239297
1382979.82274066,5504569.68832739,3575,41435,95.000000,1.000000,001,Scarborough—Guildwood,Scarborough—Guildwood,3180.144638,400288.728768
1384354.77099784,5502464.42468069,3576,41436,95.000000,28.000000,028,Scarborough—Guildwood,Scarborough—Guildwood,2800.914407,384853.235343
1382750.97515356,5505039.07457991,3577,41437,95.000000,4.000000,004,Scarborough—Guildwood,Scarborough—Guildwood,329.454645,5802.294056
1386140.23091167,5503004.40188790,3578,41438,95.000000,34.000000,034,Scarborough—Guildwood,Scarborough—Guildwood,4057.399612,513348.814029
1385075.12219135,5501897.13183148,3579,41439,95.000000,31.000000,031,Scarborough—Guildwood,Scarborough—Guildwood,1129.107558,57189.252477
1386601.18420566,5506204.65383616,3580,41440,95.000000,12.000000,012,Scarborough—Guildwood,Scarborough—Guildwood,3740.501490,514377.630589
1382880.84506613,5505212.63920573,3581,41441,95.000000,7.000000,007,Scarborough—Guildwood,Scarborough—Guildwood,685.211880,25991.348921
1383318.80132703,5503244.79332473,3582,41442,95.000000,17.000000,017,Scarborough—Guildwood,Scarborough—Guildwood,2432.726797,243872.543739
1386690.07037523,5500617.33343726,3583,41443,95.000000,43.000000,043,Scarborough—Guildwood,Scarborough—Guildwood,2981.720266,354148.616382
1384080.19630329,5505073.37452482,3584,41444,95.000000,8.000000,008,Scarborough—Guildwood,Scarborough—Guildwood,8013.516106,2341089.754450
1382642.20610325,5505091.03022915,3585,41445,95.000000,5.000000,005,Scarborough—Guildwood,Scarborough—Guildwood,675.641689,23513.233284
1385163.09466691,5505909.84309749,3586,41446,95.000000,9.000000,009,Scarborough—Guildwood,Scarborough—Guildwood,5225.149542,1218920.577730
1383058.85841550,5503738.54271437,3587,41447,95.000000,13.000000,013,Scarborough—Guildwood,Scarborough—Guildwood,2803.675002,513738.358031
1386425.10370741,5501775.49406014,3588,41448,95.000000,46.000000,046,Scarborough—Guildwood,Scarborough—Guildwood,833.447633,23761.367652
1386246.07991568,5500453.10704993,3589,41449,95.000000,42.000000,042,Scarborough—Guildwood,Scarborough—Guildwood,3183.456770,327023.002237
1385269.08737043,5502201.21906066,3590,41450,95.000000,32.000000,032,Scarborough—Guildwood,Scarborough—Guildwood,4763.086106,614497.850671
1383934.08821140,5504427.84531858,3591,41451,95.000000,15.000000,015,Scarborough—Guildwood,Scarborough—Guildwood,1033.420651,42789.342263
1386817.14895174,5501180.34383739,3592,41452,95.000000,44.000000,044,Scarborough—Guildwood,Scarborough—Guildwood,2900.154660,396129.428639
1384874.27704699,5503182.44053862,3593,41453,95.000000,21.000000,021,Scarborough—Guildwood,Scarborough—Guildwood,3106.034526,345770.064175
1386233.37731865,5501472.16113536,3594,41454,95.000000,41.000000,041,Scarborough—Guildwood,Scarborough—Guildwood,5442.615443,581930.219857
1387113.14068980,5503999.49261444,3595,41455,95.000000,27.000000,027,Scarborough—Guildwood,Scarborough—Guildwood,2395.910107,247722.279130
1384600.48075037,5501661.32114795,3596,41456,95.000000,29.000000,029,Scarborough—Guildwood,Scarborough—Guildwood,4408.541429,982060.760176
1386709.35293682,5503402.06846459,3597,41457,95.000000,35.000000,035,Scarborough—Guildwood,Scarborough—Guildwood,3186.508302,347468.967824
1385655.45134957,5505318.38999973,3598,41458,95.000000,11.000000,011,Scarborough—Guildwood,Scarborough—Guildwood,3595.742881,426150.122475
1386076.66268415,5506356.74100134,3599,41459,95.000000,10.000000,010,Scarborough—Guildwood,Scarborough—Guildwood,5954.557641,1056655.915780
1382588.32489432,5504279.25241655,3600,41460,95.000000,400.000000,400,Scarborough—Guildwood,Scarborough—Guildwood,270.208826,4148.705290
1386297.65251064,5505366.49028073,3601,41461,95.000000,700.000000,700,Scarborough—Guildwood,Scarborough—Guildwood,495.899201,13167.895871
1383290.32593646,5510819.78098387,3602,41462,96.000000,8.000000,008,Scarborough North,Scarborough-Nord,8107.736905,3634414.321800
1380276.61848547,5509940.68007422,3603,41463,96.000000,405.000000,405,Scarborough North,Scarborough-Nord,737.909503,34534.777595
1379737.17746877,5507800.52880178,3604,41464,96.000000,10.000000,010,Scarborough North,Scarborough-Nord,2937.130657,438189.687221
1381161.58853119,5507908.59975099,3605,41465,96.000000,410.000000,410,Scarborough North,Scarborough-Nord,866.405654,40273.177359
